country,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
GM,-0.0012848899342543,-0.0012848899342543,0.0,-0.0003055441287347,-0.0003055441287347,0.0073957281545201,0.002,0.002,-0.0020864590629485,-0.0045622022814331,-0.0001743753863143,0.0,0.002,0.0,-0.0020557042109033,-0.002,0.0002161550492033,-0.0020708248519662,-0.0029627068805902,-0.0001886447823824,-0.0029627068805902,-7.082485196624466e-05,-0.002,0.0002161550492033,-0.0020708248519662,0.056383178647091,0.0593561358783636,-7.082485196624466e-05,0.0002161550492033,-0.0001118551348733
GE,-0.0086521282542656,-0.0086521282542656,-0.0231272104862613,0.0005,0.0005,0.0650607282463416,-0.068,-0.068,-0.072,0.068,-0.07,-0.07,0.072,-0.07,-0.07,-0.072,-0.0219563847627968,0.068,-0.0005007134384399,-0.07,-0.07,0.07,-0.072,-0.0219563847627968,0.068,0.0650486819759085,0.048259921917513,0.0693539166335032,-0.0375248520341572,0.07
DE,-0.0375816622950343,-0.0375816622950343,0.0012412825243374,-0.0239532060633983,-0.0239532060633983,-0.0208379001301361,0.0184783397860908,0.0184783397860908,-0.0662002124178788,0.0094452118418102,0.0229851682549562,-0.0133855282658047,-0.0002689118292522,0.0192905454949574,0.07,-0.0568009647446442,-0.0123241080496384,-0.0436199140908203,0.0217560271721635,-0.0684469669382923,0.0124777295898503,-0.039574675075899,-0.0568009647446442,-0.0123241080496384,-0.0436199140908203,-0.004716462167213,-0.0302767289056112,-0.0418866292887971,3.1803173720078125e-05,-0.0150013129196365
GH,0.0006787251049732,0.0006787251049732,0.0466675676366795,0.0289935330454789,0.0289935330454789,0.0376553244234788,-0.068,-0.068,0.0458561822237262,0.0363990809547433,-0.07,-0.07,0.0612255808241134,0.07,0.0175567648491555,0.0042135799505944,0.0066918580603365,-0.0088692626960114,0.0001284605026183,0.07,-0.0083821859461862,-0.0068692626960114,0.0042135799505944,0.0066918580603365,-0.0088692626960114,0.0512159745740473,0.0133250452805468,-0.07,0.0113931593332911,-0.0001029155153421
GI,-0.0086262659270404,-0.0086262659270404,-0.07,0.0194459913500759,0.0194459913500759,0.0392334452850768,0.0028463258757778,0.0028463258757778,-0.002074483605982,0.0083601202904608,0.0003835801590395,0.0093400989880114,0.072,0.0,0.0006323969074719,-0.0004542120289721,-0.0233333333333333,-0.0020912524188158,0.0056471419698751,0.0002280758492446,0.0056471419698751,-9.1252418815857e-05,-0.0004542120289721,-0.0233333333333333,-0.0020912524188158,-0.0064286793098579,0.0007337805131029,-9.12524188159125e-05,0.07,-8.4514573496286e-05
GR,0.0212751182782601,0.0212751182782601,0.0109198099435477,0.001658564324476,0.001658564324476,0.0131132621658306,-0.068,-0.068,0.0439924567010824,0.0559306054538805,0.028400702979968,-0.0142211967746893,0.0087422120251265,0.0059032666670975,0.014631481638878,0.0125212427485781,-0.0161700549930815,0.0674741670792837,0.0,-0.0002485056931777,0.0112573882063093,-0.013116837240354,0.0125212427485781,-0.0161700549930815,0.0674741670792837,0.0005797351037798,0.0067278034263604,0.02317872646458,-0.01336042628134,0.0232689032189187
GL,-0.0021932472844635,-0.0021932472844635,0.0118646852774785,0.0087601309365287,0.0087601309365287,0.0015885626294329,0.0017444285780638,0.0017444285780638,-0.0187389653602829,-0.002037923783177,0.0326899465047543,0.07,0.0225050187288117,-0.0014321727091065,0.0050144993697921,-0.0044277088214204,-6.66900535114534e-05,-0.0020853429784585,-6.25899513163608e-05,0.0126834379470782,-6.25899513163608e-05,-8.534297845858019e-05,-0.0044277088214204,-6.66900535114534e-05,-0.0020853429784585,0.0115529357322881,0.0015815599588511,-8.534297845858019e-05,-6.532335277975587e-05,0.0003649106233904
GD,0.0092863497603909,0.0092863497603909,0.0209152176109899,0.0209257689128553,0.0209257689128553,0.0213070355266934,0.001507389027244,0.001507389027244,-0.0020811768930064,0.0648143683512423,-0.0002955763766901,0.0,0.0138809325790218,0.0,0.07,0.0185180183507806,0.0114292110344803,-0.0020881801040882,-8.96768235123524e-05,0.07,-8.96768235123524e-05,-8.81801040882868e-05,0.0185180183507806,0.0114292110344803,-0.0020881801040882,0.0152422860774085,0.0491018048580869,-8.81801040882868e-05,0.0114292110344803,-9.35717101352429e-05
GP,0.0335802741200684,0.0335802741200684,0.07,0.0130332567483869,0.0130332567483869,0.0345140364177708,0.0016605210444087,0.0016605210444087,-0.0020818686640414,0.0060070301134107,-0.0003966879338027,-0.0018544161669175,0.0471004644402969,0.000857232755504,-0.0004761128277001,0.0328302605222043,0.07,-0.002089438161999,0.0050360326272215,8.596808802818767e-05,0.0050360326272215,-8.943816199902255e-05,0.0328302605222043,0.07,-0.002089438161999,0.0469524109185013,0.0105694358728133,-8.943816199902255e-05,0.0483453442090738,-8.401265232638178e-05
GU,-0.003000709412348,-0.003000709412348,-0.0073120320769461,-0.009721947662921,-0.009721947662921,-0.0030340193035105,0.0019216177665757,0.0019216177665757,-0.0020872333715259,-0.0138984030509168,-8.03564840110571e-05,-0.0118984030509168,-0.0386280123126391,-0.0303742510340387,-0.0030339700748148,-0.0079883926421705,0.001068792054507,-0.0020825276493807,-9.63713166574065e-05,-8.08793730068073e-05,-9.63713166574065e-05,-8.252764938077028e-05,-0.0079883926421705,0.001068792054507,-0.0020825276493807,-0.0070846198799525,-0.0033028069652234,-8.252764938077028e-05,0.001068792054507,-8.41591140667471e-05
GT,0.0320196580271851,0.0320196580271851,0.0270236667102077,0.0350664101275113,0.0350664101275113,0.0575895226225602,0.0014415297695249,0.0014415297695249,-0.0045070937919571,0.0665350765761908,-0.0016613674205303,0.0369691652117418,0.0400317178384398,-0.000523843831884,-0.0008414173388302,0.068,0.030645252989625,-0.0025862789080696,-0.0004863925168226,0.07,0.0308202015796752,-0.0005862789080696,0.068,0.030645252989625,-0.0025862789080696,0.0303134472912266,0.0646076050859715,-0.0005862789080696,0.0305779657835607,-0.0003635016559253
