,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
7356,Qianchang,Hydro,Run-Of-River,PP,CN,129.4288932543966,,,0.0,0.0,0.0,2011.0,2011.0,2111.0,25.9542,102.7292,{nan},"{'GEM': {'G601092'}, 'GHPT': {'G601092'}}"
7357,Qianfoyan,Hydro,Reservoir,PP,CN,115.804799227618,,,0.0,0.0,0.0,2008.0,2008.0,2108.0,29.8002,103.4862,{nan},"{'GEM': {'G601093'}, 'GHPT': {'G601093'}}"
7358,Qiannan,Hydro,Pumped Storage,PP,CN,238.75595183938373,,,0.0,0.0,0.0,2009.246935201401,2009.246935201401,2109.2469352014014,26.6192,107.2424,{nan},"{'GEM': {'G604747'}, 'GHPT': {'G604747'}}"
7359,Qianwei,Hydro,Run-Of-River,PP,CN,567.6705844491079,,,0.0,0.0,0.0,2020.0,2020.0,2120.0,29.1132,104.0109,{nan},"{'GEM': {'G601094'}, 'GHPT': {'G601094'}}"
7360,Qianxi,Hydro,Pumped Storage,PP,CN,159.17063455958916,,,0.0,0.0,0.0,2030.0,2030.0,2130.0,40.3616,118.3142,{nan},"{'GEM': {'G601095'}, 'GHPT': {'G601095'}}"
7361,Qiaogong,Hydro,Reservoir,PP,CN,544.9637610711436,,,0.0,0.0,0.0,2009.0,2009.0,2109.0,23.6284,108.9477,{nan},"{'GEM': {'G601096'}, 'GHPT': {'G601096'}}"
7362,Qiaoqi,Hydro,Reservoir,PP,CN,272.4818805355718,,,0.0,0.0,0.0,2007.0,2007.0,2107.0,30.6924,102.7469,{nan},"{'GEM': {'G601097'}, 'GHPT': {'G601097'}}"
7363,Qingju,Hydro,Run-Of-River,PP,CN,154.40639897015734,,,0.0,0.0,0.0,2004.0,2004.0,2104.0,30.6772,106.0943,{nan},"{'GEM': {'G601099'}, 'GHPT': {'G601099'}}"
7364,Qirehazier,Hydro,Reservoir,PP,CN,238.42164546862531,,,0.0,0.0,0.0,2016.0,2016.0,2116.0,37.9324,75.7242,{nan},"{'GEM': {'G601110'}, 'GHPT': {'G601110'}}"
7365,Qinglang,Hydro,Run-Of-River,PP,CN,204.36141040167885,,,0.0,0.0,0.0,2011.0,2011.0,2111.0,32.4172,103.1681,{nan},"{'GEM': {'G601100'}, 'GHPT': {'G601100'}}"
7366,Qinglong,Hydro,Run-Of-River,PP,CN,115.804799227618,,,0.0,0.0,0.0,2012.0,2012.0,2112.0,33.1203,104.3225,{nan},"{'GEM': {'G601101'}, 'GHPT': {'G601101'}}"
7367,Qingshuitang,Hydro,Reservoir,PP,CN,145.32366961897162,,,0.0,0.0,0.0,2009.0,2009.0,2109.0,27.7517,110.3649,{nan},"{'GEM': {'G601103'}, 'GHPT': {'G601103'}}"
7368,Qingtongxia,Hydro,Reservoir,PP,CN,308.8127979403147,,,0.0,0.0,0.0,1967.0,1967.0,2067.0,37.8853,105.9899,{nan},"{'GEM': {'G601105'}, 'GHPT': {'G601105'}}"
7369,Qingxi,Hydro,Reservoir,PP,CN,163.48912832134306,,,0.0,0.0,0.0,1992.0,1992.0,2092.0,24.5622,116.6187,{nan},"{'GEM': {'G601106'}, 'GHPT': {'G601106'}}"
7370,Qingyuan,Hydro,Pumped Storage,PP,CN,203.73841223627412,,,0.0,0.0,0.0,2016.0,2016.0,2116.0,23.6674,112.8831,{nan},"{'GEM': {'G601107'}, 'GHPT': {'G601107'}}"
7371,Qinshui,Hydro,Pumped Storage,PP,CN,191.00476147150698,,,0.0,0.0,0.0,2030.0,2030.0,2130.0,35.6834,112.1726,{nan},"{'GEM': {'G604749'}, 'GHPT': {'G604749'}}"
7372,Yangjiang,Nuclear,Steam Turbine,PP,CN,3916.4814533127624,,,0.0,0.0,0.0,2014.0,2014.0,2064.0,21.7092,112.2607,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100000500992', 'G100000500991', 'G100000500993', 'G100000500988', 'G100000500990', 'G100000500989'}, 'GNPT': {'G100000500992', 'G100000500991', 'G100000500993', 'G100000500988', 'G100000500990', 'G100000500989'}}"
7373,Xudapu,Nuclear,Steam Turbine,PP,CN,2282.811012842522,,,0.0,0.0,0.0,2028.0,2028.0,2078.0,40.352824,120.548637,"{nan, nan, nan}","{'GEM': {'G100000500952', 'G100000500954', 'G100000500953'}, 'GNPT': {'G100000500952', 'G100000500954', 'G100000500953'}}"
7374,Xiapu,Nuclear,Steam Turbine,PP,CN,770.5539016493188,,,0.0,0.0,0.0,2026.0,2026.0,2076.0,26.801942,120.151957,"{nan, nan}","{'GEM': {'G100000500945', 'G100000500944'}, 'GNPT': {'G100000500945', 'G100000500944'}}"
7375,Tianwan,Nuclear,Steam Turbine,PP,CN,5492.450509572133,,,0.0,0.0,0.0,2007.0,2007.0,2057.0,34.6877,119.4616,"{nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100000500744', 'G100000500742', 'G100000500746', 'G100000500747', 'G100000500741', 'G100000500743', 'G100000500745', 'G100000500748'}, 'GNPT': {'G100000500744', 'G100000500742', 'G100000500746', 'G100000500747', 'G100000500741', 'G100000500743', 'G100000500745', 'G100000500748'}}"
7376,Fangjiashan,Nuclear,Steam Turbine,PP,CN,1309.1001542841002,,,0.0,0.0,0.0,2014.0,2014.0,2064.0,30.441069,120.942102,"{nan, nan}","{'GEM': {'G100000501005', 'G100000501006'}, 'GNPT': {'G100000501005', 'G100000501006'}}"
7377,Fuqing,Nuclear,Steam Turbine,PP,CN,4000.629305286947,,,0.0,0.0,0.0,2014.0,2014.0,2064.0,25.4403,119.4426,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100000500974', 'G100000500971', 'G100000500972', 'G100000500973', 'G100000500970', 'G100000500975'}, 'GNPT': {'G100000500974', 'G100000500971', 'G100000500972', 'G100000500973', 'G100000500970', 'G100000500975'}}"
7378,Gansu Wuwei Thorium Molten Salt Reactor,Nuclear,Steam Turbine,PP,CN,1.2021121710597797,,,0.0,0.0,0.0,2016.28,2016.28,2066.28,38.928703,102.460965,{nan},"{'GEM': {'G100000501074'}, 'GNPT': {'G100000501074'}}"
7379,Haiyang,Nuclear,Steam Turbine,PP,CN,3008.886764162629,,,0.0,0.0,0.0,2018.0,2018.0,2068.0,36.708698,121.377983,"{nan, nan, nan, nan}","{'GEM': {'G100000500826', 'G100000500827', 'G100000500824', 'G100000500825'}, 'GNPT': {'G100000500826', 'G100000500827', 'G100000500824', 'G100000500825'}}"
7380,Hongyanhe,Nuclear,Steam Turbine,PP,CN,4035.4905582476804,,,0.0,0.0,0.0,2013.0,2013.0,2063.0,39.7964,121.4774,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100000500758', 'G100000500763', 'G100000500761', 'G100000500759', 'G100000500760', 'G100000500762'}, 'GNPT': {'G100000500758', 'G100000500763', 'G100000500761', 'G100000500759', 'G100000500760', 'G100000500762'}}"
7381,Jinqimen,Nuclear,Steam Turbine,PP,CN,1442.5346052717357,,,0.0,0.0,0.0,2028.0,2028.0,2078.0,29.054853,121.949035,"{nan, nan}","{'GEM': {'G100000501100', 'G100000501099'}, 'GNPT': {'G100000501100', 'G100000501099'}}"
7382,Lianjiang,Nuclear,Steam Turbine,PP,CN,1502.6402138247247,,,0.0,0.0,0.0,2016.28,2016.28,2066.28,21.56717,109.803537,"{nan, nan}","{'GEM': {'G100000500904', 'G100000500905'}, 'GNPT': {'G100000500904', 'G100000500905'}}"
7383,Ling Ao,Nuclear,Steam Turbine,PP,CN,2495.584867120103,,,0.0,0.0,0.0,2002.0,2002.0,2052.0,22.6056,114.5531,"{nan, nan, nan, nan}","{'GEM': {'G100000500818', 'G100000500815', 'G100000500816', 'G100000500817'}, 'GNPT': {'G100000500818', 'G100000500815', 'G100000500816', 'G100000500817'}}"
7384,Linglong,Nuclear,Steam Turbine,PP,CN,75.13201069123623,,,0.0,0.0,0.0,2025.0,2025.0,2075.0,19.459133,108.896271,{nan},"{'GEM': {'G100000500823'}, 'GNPT': {'G100000500823'}}"
7385,Lufeng,Nuclear,Steam Turbine,PP,CN,1442.5346052717357,,,0.0,0.0,0.0,2028.0,2028.0,2078.0,22.752379,115.809748,"{nan, nan}","{'GEM': {'G100000500964', 'G100000500969'}, 'GNPT': {'G100000500964', 'G100000500969'}}"
7386,Mw High Temperature Gas Cooled Reactor Test Module Htr,Nuclear,Steam Turbine,PP,CN,6.010560855298898,,,0.0,0.0,0.0,2013.0,2013.0,2063.0,40.003227,116.335496,{nan},"{'GEM': {'G100000501065'}, 'GNPT': {'G100000501065'}}"
7387,Ningde,Nuclear,Steam Turbine,PP,CN,2618.2003085682004,,,0.0,0.0,0.0,2013.0,2013.0,2063.0,27.04487,120.285212,"{nan, nan, nan, nan}","{'GEM': {'G100000500983', 'G100000500984', 'G100000500985', 'G100000500982'}, 'GNPT': {'G100000500983', 'G100000500984', 'G100000500985', 'G100000500982'}}"
7388,Qinshan,Nuclear,Steam Turbine,PP,CN,2648.253112844695,,,0.0,0.0,0.0,1994.0,1994.0,2044.0,30.441724,120.94153199999998,"{nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100000500753', 'G100000500750', 'G100000500751', 'G100000500755', 'G100000500749', 'G100000500752', 'G100000500754'}, 'GNPT': {'G100000500753', 'G100000500750', 'G100000500751', 'G100000500755', 'G100000500749', 'G100000500752', 'G100000500754'}}"
7389,Sanmen,Nuclear,Steam Turbine,PP,CN,3007.684651991569,,,0.0,0.0,0.0,2018.0,2018.0,2068.0,29.101934,121.63896,"{nan, nan, nan, nan}","{'GEM': {'G100000500960', 'G100000500959', 'G100000500958', 'G100000500963'}, 'GNPT': {'G100000500960', 'G100000500959', 'G100000500958', 'G100000500963'}}"
7390,Shidao Bay,Nuclear,Steam Turbine,PP,CN,1970.862904452509,,,0.0,0.0,0.0,2023.0,2023.0,2073.0,36.97085666666666,122.52315533333336,"{nan, nan, nan}","{'GEM': {'G100000500782', 'G100000501007', 'G100000500783'}, 'GNPT': {'G100000500782', 'G100000501007', 'G100000500783'}}"
7391,Taipingling,Nuclear,Steam Turbine,PP,CN,1442.5346052717357,,,0.0,0.0,0.0,2025.0,2025.0,2075.0,22.694385,114.984522,"{nan, nan}","{'GEM': {'G100000500977', 'G100000500976'}, 'GNPT': {'G100000500977', 'G100000500976'}}"
7392,Taishan,Nuclear,Steam Turbine,PP,CN,2103.6962993546144,,,0.0,0.0,0.0,2018.0,2018.0,2068.0,21.918322,112.981793,"{nan, nan}","{'GEM': {'G100000500725', 'G100000500726'}, 'GNPT': {'G100000500725', 'G100000500726'}}"
7393,Fangchenggang,Nuclear,Steam Turbine,PP,CN,2723.986179621461,,,0.0,0.0,0.0,2016.0,2016.0,2066.0,21.669663,108.557081,"{nan, nan, nan, nan}","{'GEM': {'G100000500797', 'G100000500796', 'G100000500798', 'G100000500799'}, 'GNPT': {'G100000500797', 'G100000500796', 'G100000500798', 'G100000500799'}}"
7394,Daya Bay,Nuclear,Steam Turbine,PP,CN,1182.8783763228232,,,0.0,0.0,0.0,1994.0,1994.0,2044.0,22.59801,114.5434,"{nan, nan}","{'GEM': {'G100000500251', 'G100000500252'}, 'GNPT': {'G100000500251', 'G100000500252'}}"
7395,China Experimental Fast Reactor Cefr,Nuclear,Steam Turbine,PP,CN,15.026402138247247,,,0.0,0.0,0.0,2011.0,2011.0,2061.0,39.7408,116.0303,{nan},"{'GEM': {'G100000500605'}, 'GNPT': {'G100000500605'}}"
7396,Embalse,Nuclear,Steam Turbine,PP,AR,600.7232142857142,,,0.0,0.0,0.0,1984.0,1984.0,2034.0,-32.2316,-64.4422,{nan},"{'GEM': {'G100000500385'}, 'GNPT': {'G100000500385'}}"
7397,Barakah,Nuclear,Steam Turbine,PP,AE,5348.0,,,0.0,0.0,0.0,2021.0,2021.0,2071.0,23.9695,52.2361,"{nan, nan, nan, nan}","{'GEM': {'G100000500020', 'G100000500022', 'G100000500018', 'G100000500021'}, 'GNPT': {'G100000500020', 'G100000500022', 'G100000500018', 'G100000500021'}}"
7398,Armenian,Nuclear,Steam Turbine,PP,AM,416.0,,,0.0,0.0,0.0,1980.0,1980.0,2026.0,40.1817,44.1423,{nan},"{'GEM': {'G100000500482'}, 'GNPT': {'G100000500482'}}"
7399,Atucha,Nuclear,Steam Turbine,PP,AR,1013.7204241071428,,,0.0,0.0,0.0,1974.0,1974.0,2024.0,-33.967105000000004,-59.2084,"{nan, nan}","{'GEM': {'G100000500382', 'G100000500502'}, 'GNPT': {'G100000500382', 'G100000500502'}}"
7400,Carem,Nuclear,Steam Turbine,PP,AR,26.556361607142854,,,0.0,0.0,0.0,1979.0,1979.0,2029.0,-33.9678,-59.21301,{nan},"{'GEM': {'G100000500600'}, 'GNPT': {'G100000500600'}}"
7401,Rooppur,Nuclear,Steam Turbine,PP,BD,2400.0,,,0.0,0.0,0.0,2023.0,2023.0,2073.0,24.0656,89.0453,"{nan, nan}","{'GEM': {'G100000500178', 'G100000500177'}, 'GNPT': {'G100000500178', 'G100000500177'}}"
7402,Changjiang,Nuclear,Steam Turbine,PP,CN,2222.1043482040027,,,0.0,0.0,0.0,2015.0,2015.0,2065.0,19.459133,108.896271,"{nan, nan, nan, nan}","{'GEM': {'G100000500802', 'G100000500805', 'G100000500804', 'G100000500803'}, 'GNPT': {'G100000500802', 'G100000500805', 'G100000500804', 'G100000500803'}}"
7403,Angra,Nuclear,Steam Turbine,PP,BR,1884.0,,,0.0,0.0,0.0,1985.0,1985.0,2035.0,-23.007900000000003,-44.46343666666667,"{nan, nan, nan}","{'GEM': {'G100000500071', 'G100000500402', 'G100000500042'}, 'GNPT': {'G100000500071', 'G100000500402', 'G100000500042'}}"
7404,Astravets,Nuclear,Steam Turbine,PP,BY,2220.0,,,0.0,0.0,0.0,2021.0,2021.0,2071.0,54.7598,26.0937,"{nan, nan}","{'GEM': {'G100000500179', 'G100000500159'}, 'GNPT': {'G100000500179', 'G100000500159'}}"
7405,Bruce,Nuclear,Steam Turbine,PP,CA,6035.000068357372,,,0.0,0.0,0.0,1977.0,1977.0,2064.0,44.32905,-81.5887,"{nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100000500326', 'G100000500352', 'G100000500327', 'G100000500339', 'G100000500351', 'G100000500340', 'G100000500259', 'G100000500258'}, 'GNPT': {'G100000500326', 'G100000500352', 'G100000500327', 'G100000500339', 'G100000500351', 'G100000500340', 'G100000500259', 'G100000500258'}}"
