country,year,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
SR,2050,-0.0426149251317856,-0.0426149251317856,-0.08,-0.0340326482552457,-0.0340326482552457,-0.07,-0.08,-0.08,-0.0487061047793914,-0.035930841514594,-0.035,-0.0629236340280838,-0.08,-0.08,-0.0663075277994965,0.0021470162185624,-0.0559359258478776,-0.0060640229473385,-0.0184894077438854,0.0005993368075736,-0.0506659068812178,-0.0060640229473385,-0.0256702232751494,-0.0559359258478776,-0.0380320114736692,-0.0006845164699158,-0.0152545612106323,-0.0030640229473385,-0.0522306090351997,-0.0046614882698637
SE,2025,0.0561226835206744,0.0561226835206744,0.0362690449466125,0.0210948551990922,0.0210948551990922,0.0404671162929171,-0.0103996460750343,-0.0103996460750343,0.07,0.07,-0.0173597700524661,0.0504158959229157,0.026546747379668,0.0413828010023592,0.0420159145054826,0.0663254111846959,0.0350426393773275,0.067,0.067,0.0484789800650596,0.0172499696571747,-0.0078962763055335,0.0663254111846959,0.0350426393773275,0.067,0.0684933827962137,0.0397225057670581,0.0279606750769534,0.0419607380531723,0.0566114768869246
SE,2030,0.0511175245130636,0.0511175245130636,0.06,0.0454531809099676,0.0454531809099676,0.0488627439883202,0.06,0.06,0.0462890180560419,-0.044930999415262,-0.0078007340717897,0.0293403904616617,0.06,0.06,0.061462855011266,0.0640529064207932,0.0194356436487485,0.0132165970088399,0.067,0.0594488020611498,0.0414603481283185,0.0209035734504022,0.0432442750347709,0.0194356436487485,0.0416082985044199,0.0456823617792747,0.0410211930089929,0.0396916224754948,0.0223483860482284,0.0435582642436326
SE,2035,0.0293029437818802,0.0293029437818802,-0.01,-0.0052482823104491,-0.0052482823104491,0.0217563899739822,0.06,0.06,-0.0696904202944867,-0.044930999415262,-0.0055581170476735,0.0293403904616617,-0.01,0.06,0.0607497022646096,0.0640529064207932,-0.0469797863001876,-0.0512554574293241,-0.0015259558136621,0.0594488020611498,-0.0263857637677852,-0.0440561675351613,0.0100365600603028,-0.0469797863001876,0.0093722712853379,0.0456823617792747,0.0338129347416045,-0.0262697631980361,-0.0404957826315022,-0.0182032443114344
SE,2040,-0.0632275170024206,-0.0632275170024206,-0.08,-0.0558604828257366,-0.0558604828257366,-0.0666203155085456,-0.08,-0.08,-0.0696904202944867,-0.044930999415262,-0.0677573829758837,0.0293403904616617,-0.08,-0.08,-0.072738322453315,-0.071129858285012,-0.0469797863001876,-0.0512554574293241,-0.0015259558136622,-0.073,-0.0263857637677852,-0.0440561675351613,-0.0575548222925998,-0.0469797863001876,-0.0606277287146621,0.0428755312044418,-0.061742449716968,-0.026269763198036,-0.0404957826315022,-0.0182032443114344
SE,2045,-0.0632275170024206,-0.0632275170024206,-0.08,-0.0558604828257366,-0.0558604828257366,-0.0666203155085456,-0.08,-0.08,-0.0696904202944867,-0.044930999415262,-0.0677573829758837,0.0293403904616617,-0.08,-0.08,-0.072738322453315,-0.071129858285012,-0.0469797863001876,-0.0512554574293241,-0.0015259558136622,-0.073,-0.0263857637677852,-0.0440561675351613,-0.0575548222925998,-0.0469797863001876,-0.0606277287146621,0.0322247696082418,-0.061742449716968,-0.0262697631980361,-0.0404957826315022,-0.0182032443114344
SE,2050,-0.0632275170024206,-0.0632275170024206,-0.08,-0.0558604828257366,-0.0558604828257366,-0.0666203155085456,-0.08,-0.08,-0.0696904202944867,-0.044930999415262,-0.0677573829758837,0.0293403904616617,-0.08,-0.08,-0.072738322453315,-0.071129858285012,-0.0469797863001876,-0.0512554574293241,-0.0015259558136622,-0.073,-0.0263857637677852,-0.0440561675351613,-0.0575548222925998,-0.0469797863001876,-0.0606277287146621,0.0258248900705196,-0.061742449716968,-0.026269763198036,-0.0404957826315022,-0.0182032443114344
CH,2025,-0.0265127234940261,-0.0265127234940261,-0.0471382163378112,-0.0142282268629376,-0.0142282268629376,-0.0087604107501572,-0.0283130225645895,-0.0283130225645895,0.0699900703030131,0.07,-0.0128983530953531,0.0650963835019595,-0.0560755932940993,-0.0492848932816131,0.0169791519997604,-0.0064274956581409,-0.0631034567430495,-0.010007218080888,0.063641745869292,-0.0015987916209335,0.0489340516392561,-0.0481725741759738,-0.0064274956581409,-0.0631034567430495,-0.010007218080888,-0.07,-0.002324583952254,-0.0189553877599659,-0.009124816421875,-0.0231619049273567
CH,2030,-0.0398117352212021,-0.0398117352212021,-0.08,-0.0381955843516334,-0.0381955843516334,0.0125270143799647,-0.0251597511305174,-0.0251597511305174,-0.0192642025284843,-0.0058328973926445,0.0060214985042483,-0.063501651771871,-0.08,-0.08,0.0145,-0.0502956220211446,-0.0410119458583773,-0.0206107824847123,0.0157190145090938,-0.0416903671529371,0.0094990946156589,-0.0405910648692553,-0.0441537839397609,-0.0410119458583773,-0.0339532022529285,-0.07,-0.0443460319674503,-0.0222794678550161,-0.0147087222874908,4.4713969562419016e-05
CH,2035,-0.039755875417481,-0.039755875417481,0.06,-0.0031955843516334,-0.0031955843516334,-0.0268902780993905,-0.0251597511305174,-0.0251597511305174,-0.0200587354912554,-0.0058328973926445,0.0060214985042483,-0.063501651771871,0.06,0.06,-0.0072527972902539,-0.0502956220211446,-0.0410119458583773,-0.0206107824847123,0.0157190145090938,-0.0416903671529372,0.0094990946156589,-0.0405910648692553,-0.0441537839397609,-0.0410119458583773,-0.0339532022529285,0.0,-0.0443460319674503,-0.0222794678550161,-0.0147087222874908,4.4713969562419016e-05
CH,2040,-0.0397002764188479,-0.0397002764188479,0.06,-0.0031955843516334,-0.0031955843516334,-0.0268902780993905,-0.0251597511305174,-0.0251597511305174,-0.0200587354912554,-0.0058328973926445,0.0060214985042483,-0.063501651771871,0.06,0.06,-0.0072527972902539,-0.0502956220211446,-0.0410119458583773,-0.0206107824847123,0.0157190145090938,-0.0416903671529371,0.0094990946156589,-0.0405910648692553,-0.0441537839397609,-0.0410119458583773,-0.0339532022529285,0.0,-0.0443460319674503,-0.0222794678550161,-0.0147087222874908,4.4713969562419016e-05
CH,2045,-0.0396450012308902,-0.0396450012308903,0.06,-0.0031955843516334,-0.0031955843516334,-0.0268902780993905,-0.0251597511305174,-0.0251597511305174,-0.0200587354912554,-0.0058328973926445,0.0060214985042483,-0.063501651771871,0.06,0.06,-0.0072527972902539,-0.0502956220211446,-0.0410119458583773,-0.0206107824847123,0.0157190145090938,-0.0416903671529371,0.0094990946156589,-0.0405910648692553,-0.0441537839397609,-0.0410119458583773,-0.0339532022529285,0.0,-0.0443460319674503,-0.0222794678550161,-0.0147087222874908,4.4713969562419016e-05
CH,2050,-0.0395901113719548,-0.0395901113719548,0.06,-0.0031955843516334,-0.0031955843516334,-0.0268902780993905,-0.0251597511305174,-0.0251597511305174,-0.0200587354912554,-0.0058328973926445,0.0060214985042483,-0.063501651771871,0.06,0.06,-0.0072527972902539,-0.0502956220211446,-0.0410119458583773,-0.0206107824847123,0.0157190145090938,-0.0416903671529371,0.0094990946156589,-0.0405910648692553,-0.0441537839397609,-0.0410119458583773,-0.0339532022529285,0.0,-0.0443460319674503,-0.0222794678550161,-0.0147087222874908,4.4713969562419016e-05
SY,2025,0.0510149023177057,0.0510149023177057,0.06,0.0412723534765585,0.0412723534765585,0.0699999999999999,0.06,0.06,0.07,0.07,0.07,0.0697247664468577,0.06,0.06,0.067,0.067,0.0190447069531171,0.067,-0.0289105860937657,0.067,-0.0289105860937657,0.067,0.067,0.0190447069531171,0.067,0.07,0.07,0.07,-0.004248368306868,0.07
SY,2030,0.0517766068564064,0.0517766068564064,-0.0188191838061402,0.0319944356325574,0.0319944356325574,-0.0013403775576133,0.0423063320997214,0.0423063320997214,0.0235034543116704,0.0232076120157425,0.0596415115403681,-0.0133329935639697,-0.0188055543190779,-0.0097975683708962,0.0208808997433142,-0.0055379490163886,0.0470730563306987,0.0591245338241288,0.067,0.0206587630251788,0.067,0.0591245338241289,0.0322310254918056,0.0470730563306987,0.0412722509594267,0.0107989006173354,0.0232101185644208,0.062124533824129,0.060247059877056,0.07
SY,2035,-0.0463271210946529,-0.0463271210946529,-0.0249338013484555,-0.0259968315258183,-0.0259968315258183,-0.0333145073352323,-0.0245872943052001,-0.0245872943052001,0.0235034543116704,0.0232076120157425,-0.0146395317191108,-0.0133329935639697,-0.0249202559420162,-0.0159678404689686,-0.04420576209773,-0.0285501562531244,-0.0077592780521549,-0.0316532922626385,-0.003,-0.0444137778986186,-0.003,-0.0316532922626385,-0.0492750781265622,-0.0077592780521549,-0.0366453426177246,-0.0013861848296628,-0.0325803157737414,-0.0286532922626385,-0.0035190715103798,-0.07
SY,2040,-0.0463271210946529,-0.0463271210946529,-0.0249338013484555,-0.0434968315258183,-0.0434968315258183,-0.0333145073352323,-0.0245872943052,-0.0245872943052,0.0235034543116704,0.0232076120157425,-0.0146395317191108,-0.0133329935639697,-0.0249202559420162,-0.0159678404689686,-0.04420576209773,-0.0285501562531244,-0.0077592780521549,-0.0316532922626385,-0.073,-0.0444137778986186,-0.073,-0.0316532922626384,-0.0492750781265622,-0.0077592780521549,-0.0366453426177246,-0.0013861848296628,-0.0325803157737415,-0.0286532922626385,-0.0592804410713646,0.07
SY,2045,-0.0521604544279863,-0.0521604544279863,-0.0249338013484555,-0.0434968315258183,-0.0434968315258183,-0.0333145073352323,-0.0245872943052,-0.0245872943052,0.0235034543116704,0.0232076120157425,-0.0146395317191108,-0.0133329935639697,-0.0249202559420162,-0.0159678404689686,-0.04420576209773,-0.0285501562531244,-0.0427592780521549,-0.0316532922626385,-0.073,-0.0444137778986187,-0.073,-0.0316532922626385,-0.0492750781265622,-0.0427592780521549,-0.0366453426177246,-0.0013861848296628,-0.0325803157737415,-0.0286532922626385,-0.0592804410713646,0.07
SY,2050,-0.0521604544279863,-0.0521604544279863,-0.0249338013484554,-0.0434968315258183,-0.0434968315258183,-0.0333145073352323,-0.0245872943052,-0.0245872943052,0.0235034543116704,0.0232076120157425,-0.0146395317191108,-0.0133329935639697,-0.0249202559420162,-0.0159678404689685,-0.04420576209773,-0.0285501562531244,-0.0427592780521549,-0.0316532922626385,-0.073,-0.0444137778986186,-0.073,-0.0316532922626385,-0.0492750781265622,-0.0427592780521549,-0.0366453426177246,-0.0013861848296628,-0.0325803157737415,-0.0286532922626385,-0.0592804410713646,0.07
TJ,2025,0.067,0.067,0.06,0.06525,0.06525,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.07,0.0690655739723608,0.07,0.07,0.07
TJ,2030,-0.0352907967518892,-0.0352907967518891,0.0365002186379388,0.0035018255433051,0.0035018255433051,0.07,0.0040726026232622,0.0040726026232622,-0.0007671474807787,-0.07,0.042036301311631,-0.07,0.06,-0.08,0.000979071895499,-0.0309636986883688,-0.0301241456815899,-0.073,-0.0065993582320478,0.0336066604052686,-0.0065993582320478,-0.073,-0.0290434850909543,-0.0301241456815899,-0.0294636986883688,-0.0142601574359333,-0.0588945206839505,-0.069527334202348,-0.0271241456815899,0.07
TJ,2035,-0.0282433564572405,-0.0282433564572405,0.0311284320777276,-0.0050079717072946,-0.0050079717072946,0.0581763803777883,-0.0220325904001898,-0.0220325904001898,0.0006357106861375,0.0051743019015056,-0.0016590534366041,0.0044959217392142,0.06,-0.08,-0.0039800311102596,-0.0067683343304878,-0.0249074668216076,-0.073,-0.0012564324627656,-0.0057754543664131,-0.0012564324627656,-0.073,-0.0143374103010611,-0.0249074668216076,-0.0425162952000949,-0.0034323768720331,0.0242273972328655,-0.069527334202348,-0.0219074668216076,0.07
TJ,2040,-0.0257124192424812,-0.0257124192424812,0.0352459895360628,-0.0115675120012098,-0.0115675120012098,0.0581763803777882,-0.0220325904001898,-0.0220325904001898,0.0004139319807723,0.0355417566281994,-0.0410162952000949,0.0348428818324628,0.06,-0.08,-0.0160719119686928,0.0084051457161365,-0.0249046124450898,-0.073,-0.0012564324627656,-0.0320136155420736,-0.0012564324627656,-0.073,-0.0067506702777489,-0.0249046124450898,-0.0425162952000949,-0.0058094642809907,0.0537401657937353,-0.0695418550454136,-0.0219046124450898,0.0656990371647676
TJ,2045,-0.0023635568930323,-0.0023635568930323,0.0352459895360628,0.028586947734413,0.028586947734413,0.0581858730823891,-0.0220161641141084,-0.0220161641141084,-0.000529307184745,0.0355417566281994,-0.010089536786358,0.0348428818324628,0.06,-0.08,-0.0006085327618244,0.0084133588591771,-0.0249046124450898,0.067,-0.0012564324627656,-0.0113957765995823,-0.0012564324627656,0.067,-0.0067465637062286,-0.0249046124450898,0.0274919179429457,-0.0113019376969516,0.0537401657937353,0.0699303785608904,-0.0219046124450898,0.0493786613633517
TJ,2050,-0.0256903187083287,-0.0256903187083287,0.0352459895360628,-0.0038530392093888,-0.0038530392093888,0.0581763803777882,-0.0220325904001897,-0.0220325904001897,-0.000980421811011,0.0355417566281994,0.0052705415508307,0.0348428818324628,0.06,-0.08,0.0070715064067699,0.0084051457161365,-0.0249074668216076,-0.073,-0.0012564324627656,-0.0011557243747898,-0.0012564324627656,-0.073,-0.0067506702777489,-0.0249074668216076,-0.0425162952000948,0.0008124097915117,0.0537401657937353,-0.0696300647458116,-0.0219074668216076,0.0395719974740123
TH,2025,-0.073,-0.073,-0.08,-0.03975,-0.03975,-0.07,-0.08,-0.08,-0.07,-0.0311568412345852,-0.07,-0.07,-0.08,-0.08,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,0.067,-0.073,-0.073,-0.073,-0.07,-0.07,-0.0062297764160656,-0.07,-0.07
TH,2030,-0.045643141218553,-0.045643141218553,0.0355892216907436,0.0106217504618597,0.0106217504618597,-0.0368492366259289,-0.0221312023663682,-0.0221312023663682,0.07,-0.0075537469706211,0.0093984487612555,0.057179998686196,0.0145986790311476,0.0164180142995179,-0.0569298899542007,0.0063549335911871,-0.073,0.0027862190974947,-0.0044326183061198,-0.0346790588775887,-0.0044326183061197,0.067,-0.0318225332044064,-0.073,0.002227177572685,0.0203995833755957,-0.0295687784215721,0.0630680432647234,-0.07,0.07
TH,2035,-0.0491045746748111,-0.0491045746748111,0.0245512130962549,-0.0149443557635915,-0.0149443557635915,-0.032534849929855,-0.0080052550177436,-0.0080052550177436,0.07,-0.01706267910988,0.0416122891059736,0.0470508326625411,0.003782262038287,0.0055823910658967,-0.0434016394470208,-0.0033160058059317,-0.073,-0.0083114422429353,-0.073,-0.0575596850926532,-0.073,0.067,-0.0366580029029658,-0.073,0.0038399818202351,0.0134233252873216,-0.0191037350026575,0.0513383447443245,-0.07,0.07
TH,2040,-0.0431733020041656,-0.0431733020041656,0.0183664371916593,-0.0014053859668998,-0.0014053859668998,-0.0395764471512895,-0.030428756079475,-0.030428756079475,0.0413974471474768,-0.0284240018288172,0.0416122891059736,0.0349484511981377,-0.0022783524845993,-0.0004889850263485,-0.0648763577172013,-0.0148708956586334,-0.073,-0.0083114422429352,-0.014997452771846,-0.0510447757759214,-0.014997452771846,0.0626990371647676,-0.0424354478293167,-0.073,-0.0075283833746042,0.0052585112956133,-0.0360682726736901,0.0513383447443245,-0.07,0.07
TH,2045,-0.0276427677214904,-0.0276427677214904,0.0182880472667456,0.0084080301407349,0.0084080301407349,-0.0384511212961657,-0.0285495592812483,-0.0285495592812483,0.07,-0.022174861590013,0.0416122891059737,0.0416052006687343,-0.0023551687063522,-0.0005659376473221,-0.0630766734616052,-0.008515286464194,-0.073,-0.0083114422429352,0.0290636821348446,-0.0394550542289046,0.0290636821348447,0.0463786613633517,-0.039257643232097,-0.073,-0.0065756599164609,0.0029955035734065,-0.0330206863684544,0.0513383447443244,-0.07,0.07
TH,2050,-0.0200522978713794,-0.0200522978713794,0.0182880472667456,-0.0001910209395349,-0.0001910209395349,-0.0378201625829857,-0.0201909176077451,-0.0201909176077451,0.0673067438372424,-0.0259645591144375,0.0416122891059737,0.0375683146291498,-0.002355168706352,-0.0005659376473221,-0.0550717024909384,-0.0123695504925181,-0.073,-0.0083114422429353,0.0291250318554493,-0.0641059443812494,0.0291250318554493,0.0365719974740123,-0.0411847752462591,-0.073,-0.0023379589965381,0.0029955035734065,-0.0291600861774345,0.0513383447443245,-0.07,0.07
TL,2025,0.0368226473355944,0.0368226473355944,0.0141901992045581,0.0302061760966077,0.0302061760966077,0.07,0.06,0.06,0.07,0.0668105012908901,0.0662798268816498,0.0318751751693309,0.0024349388633322,-0.037370055328128,0.0556087072331576,0.0479375875846654,0.003170536043448,0.0593598183786696,0.0411767292233293,0.0178532179210998,0.0411767292233293,0.0593598183786696,0.0479375875846654,0.003170536043448,0.0593598183786696,-0.0385084868602201,0.0681634246628202,0.0623598183786696,0.006170536043448,0.0622812220400741
TL,2030,-0.0352467019736528,-0.0352467019736528,0.06,0.0069873088850301,0.0069873088850301,0.07,-0.0245426046384664,-0.0245426046384664,-0.07,0.0557699575603156,-0.0076862571684535,0.07,0.0394648946083133,-0.01,0.0280822853104691,0.0247286976807668,-0.073,-0.0039372935982595,-0.0214791346838114,0.0139007692138779,-0.0214791346838114,-0.0039372935982595,-0.0226356511596166,-0.073,-0.0092399491183629,-0.0021928047612174,0.0623850580394856,-0.0009372935982595,-0.07,-0.0001584351014023
TL,2035,-0.0419913132863152,-0.0419913132863152,0.06,0.0058367079742686,0.0058367079742686,0.07,-0.0477710866173748,-0.0477710866173748,0.07,-0.07,-0.0190954403853235,-0.07,0.0394648946083133,-0.01,-0.0222969977767378,-0.0568855433086874,-0.0530233167746573,-0.0034753315280484,0.0030875624070252,-0.0157302935902157,0.0030875624070252,-0.0034753315280484,-0.0534544300416723,-0.0530233167746573,-0.0206232090727116,-0.0021928047612174,-0.07,-0.0004753315280484,-0.0500233167746573,0.0007750320426261
TL,2040,-0.0250203841735532,-0.0250203841735532,0.06,0.0149327471290334,0.0149327471290334,-0.0438109162526048,-0.0079679878296505,-0.0079679878296505,0.07,-0.0233238830342595,0.0002415478754692,0.0,0.0394648946083133,-0.01,-0.0203792260622653,-0.0019839939148252,-0.0530233167746573,-0.0033158337495178,0.0030875624070252,0.0204943652503128,0.0030875624070252,-0.0033158337495178,-0.0260036553447412,-0.0530233167746573,-0.0006419107895842,-0.0021928047612174,-0.017204358034454,-0.0003158337495178,-0.0500233167746573,-6.93386783153412e-06
TL,2045,0.0063529044809439,0.0063529044809438,0.06,0.0192387986085395,0.0192387986085395,0.07,0.05252491253012,0.05252491253012,-0.07,-0.0233238830342595,0.0314638106438895,0.0,0.06,0.06,0.0302319053219447,0.02826245626506,-0.0530233167746573,-0.0041082417354598,0.0030875624070252,0.017975873762593,0.0030875624070252,-0.0041082417354599,-0.0108804302547986,-0.0530233167746573,0.02920833539733,0.07,-0.017204358034454,-0.0011082417354598,-0.0500233167746573,-0.0014750129923616
TL,2050,-0.0447181306503874,-0.0447181306503874,-0.0428618295710662,-0.0322027410685692,-0.0322027410685692,0.07,-0.08,-0.08,0.07,0.07,-0.0349195893304521,0.07,-0.08,-0.08,0.0048681865920979,-0.003,-0.0530233167746573,-0.0022854671276671,0.0030875624070252,-0.0496130595536347,0.0030875624070251,-0.0022854671276671,-0.0265116583873286,-0.0530233167746573,-0.0361427335638336,-0.07,0.07,0.0007145328723328,-0.0500233167746573,-5.4655744309258424e-05
TG,2025,0.067,0.067,0.06,0.06525,0.06525,0.0699999999999999,0.06,0.06,-0.07,0.07,0.07,0.07,0.06,0.06,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.07,0.07,0.07,0.07,0.07
TG,2030,0.0225837011625751,0.0225837011625751,0.0360013213021457,0.0241101950476478,0.0241101950476478,-0.0699999999999999,-0.08,-0.08,-0.07,-0.0007062313615086,-0.0136417653989542,-0.0257837124853865,0.0190363541853388,-0.08,-0.0279439504498907,0.067,0.0122554181104007,-0.0034194732903585,0.0209089058063016,0.0595333066845931,0.021290592611018,-0.0034194732903585,0.0434844984137323,0.0122554181104007,-0.0367097366451792,0.0,0.0241030297355164,-0.0004194732903585,0.0162311169447688,0.0002644969089051
TG,2035,0.056131154637349,0.056131154637349,0.0516440777632629,0.0400240871965328,0.0400240871965328,0.0365093765813965,0.0455877606448886,0.0455877606448886,-0.07,-0.0073440245228316,0.0627938803224443,-0.03225492887226,0.0344254026983164,-0.08,0.038099346380767,0.067,0.0624078830485984,-0.0026209552245041,0.067,0.0612919013123189,0.067,-0.002620955224504,0.0685,0.0624078830485984,0.0264834027101922,0.0,0.0484912584918359,0.0003790447754959,0.0658264178436509,-0.0002382566298207
TG,2040,0.0303544668590027,0.0303544668590027,0.0516440777632629,-0.0041502892919462,-0.0041502892919462,0.0267901537245143,0.030705420290556,0.030705420290556,-0.07,-0.0076310852317638,0.055352710145278,-0.0325347857340998,0.0344254026983164,-0.08,0.0329503198300439,0.067,0.0251070833999075,-0.0034665829312008,0.0250567900362325,-0.073,0.0254400230650994,-0.0034665829312008,0.0455504601867805,0.0251070833999075,0.0186194186796775,0.0,0.0433312343295646,-0.0004665829312008,0.0282703456480607,-0.0002579237495895
TG,2045,0.0422098119125444,0.0422098119125444,0.0360013213021457,0.0324164657083803,0.0324164657083803,-0.017574008178806,-0.0270291540500713,-0.0270291540500713,-0.0569823700084736,-0.0076310852317638,-0.022789471100018,-0.0325347857340999,0.0190363541853388,-0.08,-0.0174518334568071,0.067,0.0316064673801273,-0.0044502156063797,0.0528014926663167,0.0618846560505531,0.0531950682040089,-0.0044502156063797,0.0593694319470656,0.0316064673801273,-0.0107396848282255,0.0,0.0190804540125678,-0.0014502156063797,0.0367635649409967,0.076158120388724367e-05
TG,2050,0.0568797521411159,0.0568797521411159,0.0360013213021457,0.0037763260981481,0.0037763260981481,0.0111537638848498,-0.0273149181938859,-0.0273149181938859,-0.07,-0.0076310852317638,-0.0230696043830868,-0.0325347857340998,0.0190363541853388,-0.08,-0.0063218584779428,0.067,0.067,-0.0027214871533043,0.067,-0.0682095626394418,0.067,-0.0027214871533043,0.0685,0.067,-0.0100182026735951,0.0,0.0135257607262122,0.0002785128466956,0.07,-0.0009590746241825
TO,2025,0.0080447823192243,0.0080447823192243,0.06,0.0025567517623209,0.0025567517623209,-0.0175061070187381,0.0076810211478513,0.0076810211478513,0.07,-0.07,0.0040243707247459,0.07,0.06,0.0571988524934432,-0.0117246545475903,0.067,0.030134346957673,-0.073,0.067,-0.0437729929507162,0.067,-0.073,0.067,0.030134346957673,-0.073,0.07,0.07,-0.07,0.033134346957673,-0.07
TO,2030,0.0451666666666666,0.0451666666666666,0.0552313973553166,0.0044575022573239,0.0044575022573239,0.0522816198235441,0.0205261834763859,0.0205261834763859,0.07,-0.07,0.001633724801022,0.0424901815159328,0.0510835508915981,0.0145153398426816,0.0060778131362531,0.067,0.067,-0.073,0.067,-0.0272535418623021,0.067,-0.073,0.0685,0.067,-0.021236908261807,0.0153998766704422,0.07,-0.07,0.07,-0.07
TO,2035,-0.0715,-0.0715,-0.08,-0.0630833333333333,-0.0630833333333333,-0.0699999999999999,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.073,-0.073,-0.073,-0.073,-0.073,-0.0263333333333333,-0.073,-0.073,-0.0715,-0.073,-0.0715,-0.07,-0.07,-0.07,-0.07,-0.07
TO,2040,0.0451666666666666,0.0451666666666666,0.06,0.0069166666666666,0.0069166666666666,0.0699999999999999,0.06,0.06,0.07,-0.0283663746460591,0.07,0.07,0.06,0.06,0.0495,0.067,0.067,-0.073,0.067,-0.0263333333333333,0.067,-0.073,0.0685,0.067,-0.0015,0.07,0.07,-0.07,0.07,-0.07
TO,2045,-0.0715,-0.0715,-0.08,-0.05725,-0.05725,-0.0699999999999999,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.0555,-0.073,-0.073,-0.073,-0.073,-0.003,-0.073,-0.073,-0.0715,-0.073,-0.0715,-0.07,-0.07,-0.07,-0.07,-0.0526565715797097
TO,2050,0.0451666666666666,0.0451666666666666,0.06,0.0127499999999999,0.0127499999999999,0.0699999999999999,0.06,0.06,0.07,-0.028366374646059,0.07,0.07,0.06,0.06,0.0495,0.067,0.067,-0.073,0.067,-0.003,0.067,-0.073,0.0685,0.067,-0.0015,0.07,0.07,-0.07,0.07,0.0
TT,2025,-0.0631784425866366,-0.0631784425866366,-0.08,-0.07475,-0.07475,-0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.08,-0.08,-0.073,-0.073,-0.073,-0.04353532775991,-0.073,-0.073,-0.073,-0.073,-0.073,-0.073,-0.04353532775991,-0.07,-0.07,-0.063339795507912,-0.07,-0.07
TT,2030,-0.0529328104704,-0.0529328104704,-0.08,-0.0691674176417855,-0.0691674176417855,-0.0035438293305402,-0.0092107939071857,-0.0092107939071857,-0.07,-0.07,0.0003946030464071,-0.0443904785173511,-0.08,-0.08,0.0039608209728916,0.035332796144074,-0.0699296589664743,-0.073,-0.073,-0.0506696705671423,-0.073,-0.073,-0.0173336019279629,-0.0699296589664743,-0.0361053969535928,-0.07,-0.0074719260938722,-0.0699999999999999,-0.0669296589664743,-0.07
TT,2035,-0.0051853776480115,-0.0051853776480115,0.06,-0.0113510988369201,-0.0113510988369201,-0.059679886535644,-0.0092107939071855,-0.0092107939071855,-0.07,-0.07,0.0003946030464072,-0.0443904785173511,0.06,0.06,-0.0203026984767964,0.035332796144074,-0.0680267657333901,0.0007948373143205,-0.073,-0.0506696705671422,-0.073,0.0182652752194617,-0.0173336019279629,-0.0680267657333901,0.0007920217035674,0.0,-0.0150250919957628,-0.014006601007618,-0.0650267657333901,-0.07
TT,2040,0.0331110568353008,0.0331110568353008,0.06,0.0236489011630798,0.0236489011630798,0.0240321432274581,-0.0092107939071857,-0.0092107939071857,-0.07,-0.07,0.0003946030464071,-0.044390478517351,0.06,0.06,0.0146973015232035,0.035332796144074,0.0597051300374937,0.0007948373143205,0.067,-0.0506696705671423,0.067,0.0182652752194617,0.052666398072037,0.0597051300374937,0.0007920217035674,0.0,-0.0043114455013893,-0.014006601007618,0.0627051300374937,-0.07
TT,2045,0.0509721272493147,0.0509721272493147,0.06,0.0236489011630798,0.0236489011630798,-0.0266591351545881,-0.0092107939071855,-0.0092107939071855,-0.07,-0.07,0.0003946030464072,-0.0443904785173511,0.06,0.06,-0.0057336305426152,0.035332796144074,0.0597051300374937,0.0007948373143205,0.067,-0.0506696705671423,0.067,0.0182652752194616,0.052666398072037,0.0597051300374937,0.0007920217035674,0.0,-0.0104441956179804,-0.014006601007618,0.0627051300374937,0.07
TT,2050,-0.0403165220458326,-0.0403165220458326,0.06,-0.0113510988369201,-0.0113510988369201,-0.0266591351545882,-0.0092107939071857,-0.0092107939071857,-0.07,-0.07,0.0003946030464071,-0.0443904785173511,0.06,0.06,-0.0057336305426153,0.035332796144074,-0.0680267657333901,0.0007948373143205,-0.073,-0.0506696705671423,-0.073,0.0182652752194617,-0.0173336019279629,-0.0680267657333901,0.0007920217035674,0.0,-0.0104441956179804,-0.014006601007618,-0.0650267657333901,-0.07
TN,2025,-0.0543517484471856,-0.0543517484471856,-0.08,-0.0588684162812533,-0.0588684162812533,-0.0522651168385477,-0.08,-0.08,0.0672403709846434,0.07,-0.07,0.0359955672959891,-0.08,-0.08,-0.0663480728172997,-0.0368886670560769,-0.073,-0.0531665782854798,-0.073,-0.0717683863677715,-0.0365579228758596,-0.0471473558813821,-0.0368886670560769,-0.073,-0.0531665782854798,-0.0413094807258345,-0.0517395030573637,-0.0384406374270673,-0.0697972836316719,-0.0207067703917345
